state,state_pop,city_count,cvs_count_state,under_state,under_count_state,city,city_pop,cvs_count_city,under_city,under_count_city
California,39512223,398,1175,True,10.0,Palo Alto,65364.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,Palm Desert,53275.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Glendora,51544.0,2.0,False,0.0
California,39512223,398,1175,True,10.0,Placentia,51233.0,3.0,False,-1.0
California,39512223,398,1175,True,10.0,West Sacramento,53519.0,1.0,True,1.0
Colorado,5758736,29,51,True,122.0,Loveland,78877.0,1.0,True,1.0
Colorado,5758736,29,51,True,122.0,Boulder,105673.0,1.0,True,2.0
Colorado,5758736,29,51,True,122.0,Longmont,97261.0,1.0,True,2.0
Colorado,5758736,29,51,True,122.0,Greeley,108649.0,1.0,True,2.0
Colorado,5758736,29,51,True,122.0,Grand Junction,63597.0,1.0,True,1.0
Colorado,5758736,29,51,True,122.0,Westminster,113166.0,2.0,True,1.0
Colorado,5758736,29,51,True,122.0,Pueblo,112361.0,1.0,True,2.0
Colorado,5758736,29,51,True,122.0,Arvada,121272.0,1.0,True,3.0
Colorado,5758736,29,51,True,122.0,Fort Collins,170243.0,2.0,True,3.0
Colorado,5758736,29,51,True,122.0,Aurora,379289.0,5.0,True,6.0
Colorado,5758736,29,51,True,122.0,Colorado Springs,478221.0,6.0,True,8.0
Colorado,5758736,29,51,True,122.0,Denver,727211.0,7.0,True,15.0
Colorado,5758736,29,51,True,122.0,Lakewood,157935.0,2.0,True,3.0
Colorado,5758736,29,51,True,122.0,Thornton,141464.0,1.0,True,3.0
Connecticut,3565287,99,178,False,-71.0,New Britain,72495.0,3.0,False,-1.0
Connecticut,3565287,99,178,False,-71.0,Danbury,84694.0,4.0,False,-1.0
Connecticut,3565287,99,178,False,-71.0,Milford,53195.0,3.0,False,-1.0
Connecticut,3565287,99,178,False,-71.0,West Haven,54620.0,3.0,False,-1.0
Connecticut,3565287,99,178,False,-71.0,Meriden,59395.0,4.0,False,-2.0
Connecticut,3565287,99,178,False,-71.0,Bristol,59947.0,3.0,False,-1.0
Connecticut,3565287,99,178,False,-71.0,Bridgeport,144399.0,3.0,True,1.0
Connecticut,3565287,99,178,False,-71.0,New Haven,130250.0,3.0,True,1.0
Connecticut,3565287,99,178,False,-71.0,Stamford,129638.0,9.0,False,-5.0
Connecticut,3565287,99,178,False,-71.0,Hartford,122105.0,6.0,False,-2.0
Connecticut,3565287,99,178,False,-71.0,Waterbury,107568.0,5.0,False,-2.0
Connecticut,3565287,99,178,False,-71.0,Norwalk,88816.0,4.0,False,-1.0
Delaware,973764,14,20,True,9.0,Wilmington,70166.0,4.0,False,-2.0
District of Columbia,705749,1,64,False,-43.0,Washington,705749.0,64.0,False,-43.0
Florida,21477737,267,874,False,-230.0,Coral Gables,49700.0,2.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Pembroke Pines,173591.0,7.0,False,-2.0
Florida,21477737,267,874,False,-230.0,Fort Lauderdale,182437.0,11.0,False,-6.0
Florida,21477737,267,874,False,-230.0,Cape Coral,194495.0,6.0,False,0.0
Florida,21477737,267,874,False,-230.0,Jacksonville,911507.0,32.0,False,-5.0
Florida,21477737,267,874,False,-230.0,Hialeah,233339.0,19.0,False,-12.0
Florida,21477737,267,874,False,-230.0,Orlando,287442.0,43.0,False,-34.0
Florida,21477737,267,874,False,-230.0,Tampa,399700.0,29.0,False,-17.0
Florida,21477737,267,874,False,-230.0,Miami,467963.0,82.0,False,-68.0
Florida,21477737,267,874,False,-230.0,Hollywood,154817.0,8.0,False,-3.0
Florida,21477737,267,874,False,-230.0,Tallahassee,194500.0,13.0,False,-7.0
Florida,21477737,267,874,False,-230.0,Gainesville,133997.0,12.0,False,-8.0
Florida,21477737,267,874,False,-230.0,Pompano Beach,112118.0,4.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Coral Springs,133759.0,8.0,False,-4.0
Florida,21477737,267,874,False,-230.0,Clearwater,116946.0,9.0,False,-5.0
Florida,21477737,267,874,False,-230.0,Palm Bay,115552.0,3.0,True,0.0
Florida,21477737,267,874,False,-230.0,Lakeland,112136.0,9.0,False,-6.0
Florida,21477737,267,874,False,-230.0,West Palm Beach,111955.0,13.0,False,-10.0
Florida,21477737,267,874,False,-230.0,Miami Gardens,110001.0,2.0,True,1.0
Florida,21477737,267,874,False,-230.0,Boca Raton,99805.0,11.0,False,-8.0
Florida,21477737,267,874,False,-230.0,Sunrise,95166.0,2.0,True,1.0
Florida,21477737,267,874,False,-230.0,Plantation,94580.0,4.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Deltona,92757.0,2.0,True,1.0
Florida,21477737,267,874,False,-230.0,Pensacola,52975.0,14.0,False,-12.0
Florida,21477737,267,874,False,-230.0,Palm Coast,89800.0,3.0,False,0.0
Florida,21477737,267,874,False,-230.0,Miramar,141191.0,5.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Deerfield Beach,81066.0,4.0,False,-2.0
Florida,21477737,267,874,False,-230.0,Weston,71166.0,2.0,True,0.0
Florida,21477737,267,874,False,-230.0,Fort Myers,87103.0,15.0,False,-12.0
Florida,21477737,267,874,False,-230.0,Daytona Beach,69186.0,3.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Delray Beach,69451.0,5.0,False,-3.0
Florida,21477737,267,874,False,-230.0,Homestead,69523.0,5.0,False,-3.0
Florida,21477737,267,874,False,-230.0,North Port,70724.0,1.0,True,1.0
Florida,21477737,267,874,False,-230.0,Miami Beach,88885.0,6.0,False,-3.0
Florida,21477737,267,874,False,-230.0,Lauderhill,71868.0,3.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Doral,65741.0,4.0,False,-2.0
Florida,21477737,267,874,False,-230.0,Boynton Beach,78679.0,9.0,False,-7.0
Florida,21477737,267,874,False,-230.0,Melbourne,83029.0,6.0,False,-4.0
Florida,21477737,267,874,False,-230.0,Tamarac,66721.0,3.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Sanford,61448.0,3.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Kissimmee,72717.0,12.0,False,-10.0
Florida,21477737,267,874,False,-230.0,North Miami,62822.0,2.0,False,0.0
Florida,21477737,267,874,False,-230.0,Port Orange,64842.0,4.0,False,-2.0
Florida,21477737,267,874,False,-230.0,Largo,84948.0,7.0,False,-4.0
Florida,21477737,267,874,False,-230.0,Apopka,53447.0,2.0,False,0.0
Florida,21477737,267,874,False,-230.0,Palm Beach Gardens,57704.0,1.0,True,1.0
Florida,21477737,267,874,False,-230.0,Sarasota,58285.0,13.0,False,-11.0
Florida,21477737,267,874,False,-230.0,Pinellas Park,53637.0,4.0,False,-2.0
Florida,21477737,267,874,False,-230.0,Bradenton,59439.0,9.0,False,-7.0
Florida,21477737,267,874,False,-230.0,Bonita Springs,59637.0,3.0,False,-1.0
Florida,21477737,267,874,False,-230.0,Ocala,60786.0,9.0,False,-7.0
Florida,21477737,267,874,False,-230.0,Coconut Creek,61248.0,2.0,False,0.0
Florida,21477737,267,874,False,-230.0,Margate,58796.0,2.0,False,0.0
Georgia,10617423,149,348,False,-29.0,Warner Robins,77617.0,7.0,False,-5.0
Georgia,10617423,149,348,False,-29.0,Smyrna,56666.0,4.0,False,-2.0
Georgia,10617423,149,348,False,-29.0,Alpharetta,67213.0,8.0,False,-6.0
Georgia,10617423,149,348,False,-29.0,Albany,72130.0,2.0,True,0.0
Georgia,10617423,149,348,False,-29.0,Roswell,94763.0,5.0,False,-2.0
Georgia,10617423,149,348,False,-29.0,Savannah,144464.0,13.0,False,-9.0
Georgia,10617423,149,348,False,-29.0,Macon,153159.0,9.0,False,-4.0
Georgia,10617423,149,348,False,-29.0,Columbus,195769.0,8.0,False,-2.0
Georgia,10617423,149,348,False,-29.0,Augusta,197888.0,6.0,False,0.0
Georgia,10617423,149,348,False,-29.0,Atlanta,506811.0,35.0,False,-20.0
Georgia,10617423,149,348,False,-29.0,Valdosta,56457.0,1.0,True,1.0
Georgia,10617423,149,348,False,-29.0,Athens,126913.0,7.0,False,-3.0
Georgia,10617423,149,348,False,-29.0,Sandy Springs,109452.0,3.0,True,0.0
Georgia,10617423,149,348,False,-29.0,Marietta,60867.0,13.0,False,-11.0
Hawaii,1415872,30,71,False,-29.0,0,0.0,0.0,0,0.0
Idaho,1787065,3,3,True,51.0,Twin Falls,50197.0,1.0,True,1.0
Idaho,1787065,3,3,True,51.0,Nampa,99277.0,1.0,True,2.0
Idaho,1787065,3,3,True,51.0,Boise,228959.0,1.0,True,6.0
